instance,seed,stage02_2_objective,stage02_3_objective,stage02_2_feasible,stage02_3_feasible,stage02_2_iterations,stage02_3_iterations,stage02_2_exact_charging_calls,stage02_3_exact_charging_calls,stage02_3_cache_hits,stage02_3_cache_misses,stage02_3_runtime_seconds,stage02_3_removal_tier_counts,stage02_3_failure_events,stage02_3_accepted_moves,stage02_3_constraint_statistics,objective_comparison,readiness_status
rc103C15,2014,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,2219,2257,85152,2257,1.2695489580073627,"{""large"":325,""medium"":0,""small"":11}",2044,883,"{""shaw_related"":{""accepted"":37,""best"":1,""calls"":85,""candidate_proposals"":122,""distance_improvements"":1,""exact_route_evaluations"":50,""failure_reasons"":{""candidate_rejected"":48,""constraint_removal_no_existing_route_insertion"":41,""evaluation_budget_exhausted"":7},""feasible_candidates"":37,""feasible_repairs"":37,""improved"":1,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":48,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":4,""best"":1,""calls"":97,""candidate_proposals"":101,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{""candidate_rejected"":93,""constraint_removal_no_existing_route_insertion"":93},""feasible_candidates"":4,""feasible_repairs"":4,""improved"":1,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":93,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":76,""best"":0,""calls"":76,""candidate_proposals"":152,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{},""feasible_candidates"":76,""feasible_repairs"":76,""improved"":0,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":78,""candidate_proposals"":156,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc103C15,2015,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,2098,2150,88549,2150,1.2203870410012314,"{""large"":329,""medium"":0,""small"":7}",2374,868,"{""shaw_related"":{""accepted"":46,""best"":0,""calls"":86,""candidate_proposals"":132,""distance_improvements"":1,""exact_route_evaluations"":53,""failure_reasons"":{""candidate_rejected"":40,""constraint_removal_no_existing_route_insertion"":30,""evaluation_budget_exhausted"":10},""feasible_candidates"":46,""feasible_repairs"":46,""improved"":1,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":40,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":3,""best"":1,""calls"":87,""candidate_proposals"":90,""distance_improvements"":1,""exact_route_evaluations"":0,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_existing_route_insertion"":84},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":78,""best"":0,""calls"":79,""candidate_proposals"":157,""distance_improvements"":1,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":78,""feasible_repairs"":78,""improved"":1,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc103C15,2016,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,2065,2114,86988,2114,1.2045467080024537,"{""large"":327,""medium"":2,""small"":7}",2003,865,"{""shaw_related"":{""accepted"":46,""best"":1,""calls"":87,""candidate_proposals"":133,""distance_improvements"":1,""exact_route_evaluations"":54,""failure_reasons"":{""candidate_rejected"":41,""constraint_removal_no_existing_route_insertion"":32,""evaluation_budget_exhausted"":9},""feasible_candidates"":46,""feasible_repairs"":46,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":41,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":0,""calls"":78,""candidate_proposals"":79,""distance_improvements"":0,""exact_route_evaluations"":0,""failure_reasons"":{""candidate_rejected"":77,""constraint_removal_no_existing_route_insertion"":77},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":77,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":85,""best"":1,""calls"":87,""candidate_proposals"":172,""distance_improvements"":1,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":2,""constraint_removal_no_existing_route_insertion"":2},""feasible_candidates"":85,""feasible_repairs"":85,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":84,""best"":0,""calls"":84,""candidate_proposals"":168,""distance_improvements"":5,""exact_route_evaluations"":4,""failure_reasons"":{},""feasible_candidates"":84,""feasible_repairs"":84,""improved"":5,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":0,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c101_21,2014,"[12,1055.920259047,1386.415951629,8]","[12,1055.920259047,1386.415951629,8]",True,True,29,25,1742,1707,6570,1707,30.005980207992252,"{""large"":2,""medium"":2,""small"":7}",4082,14,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":2,""time_limit_reached_during_constraint_probe"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c101_21,2015,"[12,1076.745156206,1225.31138932,7]","[12,1076.745156206,1225.31138932,7]",True,True,26,24,1777,1749,4973,1749,30.00544887498836,"{""large"":2,""medium"":1,""small"":7}",6512,14,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":4},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c101_21,2016,"[12,1055.920259047,1386.415951629,8]","[12,1055.920259047,1386.415951629,8]",True,True,22,22,1771,1726,4507,1726,30.002335167009733,"{""large"":0,""medium"":1,""small"":8}",3933,13,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":4},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2014,"[21,1819.250457558,442.395748859,26]","[21,1819.250457558,442.395748859,26]",True,True,36,36,2033,2032,5925,2032,30.029046457988443,"{""large"":8,""medium"":0,""small"":6}",25149,20,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2015,"[20,1799.548688513,463.254013128,27]","[20,1799.548688513,463.254013128,27]",True,True,48,48,1903,1916,6462,1916,30.00283933400351,"{""large"":11,""medium"":1,""small"":6}",19369,26,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":4},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":7,""candidate_proposals"":7,""distance_improvements"":0,""exact_route_evaluations"":28,""failure_reasons"":{""candidate_rejected"":7,""evaluation_budget_exhausted"":7},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":14,""prefilter_rejected"":0,""rejected"":7,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2016,"[21,1819.250457558,442.395748859,26]","[21,1819.250457558,442.395748859,26]",True,True,51,51,1962,2005,14069,2005,30.01059437499498,"{""large"":12,""medium"":1,""small"":6}",29729,25,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":6,""candidate_proposals"":6,""distance_improvements"":0,""exact_route_evaluations"":24,""failure_reasons"":{""candidate_rejected"":6,""evaluation_budget_exhausted"":6},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":12,""prefilter_rejected"":0,""rejected"":6,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc101_21,2014,"[19,1967.498078739,339.208415916,20]","[19,1967.498078739,339.208415916,20]",True,True,25,25,2135,2157,5555,2157,30.001335499997367,"{""large"":2,""medium"":0,""small"":8}",14371,14,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc101_21,2015,"[19,1925.362709303,325.819224421,19]","[19,1925.362709303,325.819224421,19]",True,True,23,23,2140,2122,4586,2122,30.002721249999013,"{""large"":2,""medium"":0,""small"":8}",18319,13,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":4},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc101_21,2016,"[20,2011.439497301,375.718229529,21]","[20,2012.596419535,376.592710958,21]",True,True,23,22,2206,2153,3896,2153,30.00149679199967,"{""large"":0,""medium"":0,""small"":9}",7637,15,"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":4},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0}}",worse,ready
